Herb_ID,Herb_cn_name,chp_detail_url,dayi_detail_url,chp_filled_fields,dayi_filled_fields,filled_values
HERB000032,阿育魏实,,https://www.dayi.org.cn/cmedical/300010.html,,Herb_latin_name|UsePart|Function|Indication|Properties,"{""Herb_latin_name"": ""Trachyspermum ammi(L.) Sprague"", ""UsePart"": ""果实"", ""Function"": ""散寒止痛，利湿解毒。"", ""Indication"": ""脘腹冷痛，消化不良，呕恶，泄泻，寒疝，痛经，尿路结石，疮疖肿毒。"", ""Properties"": ""味辛、苦，性温""}"
HERB000033,阿月浑子,,https://www.dayi.org.cn/cmedical/300011.html,,Toxicity|Properties|Meridians,"{""Toxicity"": ""无毒"", ""Properties"": ""味辛、涩，性温"", ""Meridians"": ""归脾、肾经""}"
HERB000007,阿尔泰紫菀,,https://www.dayi.org.cn/cmedical/300004.html,,Properties,"{""Properties"": ""味微苦，性凉""}"
HERB000036,矮地茶,https://ydz.chp.org.cn/#/item?bookId=1&entryId=573,https://www.dayi.org.cn/cmedical/1113483.html,UsePart,,"{""UsePart"": ""全草""}"
HERB000021,阿里红,,https://www.dayi.org.cn/cmedical/300005.html,,Properties,"{""Properties"": ""味甘、苦，性温""}"
HERB000066,艾叶,,https://www.dayi.org.cn/cmedical/300037.html,,Toxicity,"{""Toxicity"": ""有小毒""}"
HERB000050,艾纳香,,https://www.dayi.org.cn/cmedical/300034.html,,Properties,"{""Properties"": ""味辛、微苦，性温""}"
HERB000057,艾实,,https://www.dayi.org.cn/cmedical/300036.html,,UsePart|Function|Indication|Properties|Meridians,"{""UsePart"": ""果实"", ""Function"": ""温肾壮阳。"", ""Indication"": ""主治肾虚腰酸，阳虚内寒等。"", ""Properties"": ""味苦、辛，性温"", ""Meridians"": ""归肝、肾经""}"
HERB000093,暗紫贝母,,https://www.dayi.org.cn/cmedical/300053.html,,Properties|Meridians,"{""Properties"": ""味苦、甘，性微寒，"", ""Meridians"": ""归肺、心经""}"
HERB000135,八角枫,,https://www.dayi.org.cn/cmedical/300062.html,,Toxicity|Properties,"{""Toxicity"": ""小毒"", ""Properties"": ""辛、苦，温。归肝、肾、心经。""}"
HERB000132,白鲜皮,https://ydz.chp.org.cn/#/item?bookId=1&entryId=164,https://www.dayi.org.cn/cmedical/300133.html,Properties|Meridians,,"{""Properties"": ""苦，寒"", ""Meridians"": ""归脾、胃、膀胱经""}"
HERB000137,八角茴香,https://ydz.chp.org.cn/#/item?bookId=1&entryId=4,https://www.dayi.org.cn/cmedical/300066.html,UsePart,,"{""UsePart"": ""成熟果实""}"
HERB000134,巴戟天,https://ydz.chp.org.cn/#/item?bookId=1&entryId=118,https://www.dayi.org.cn/cmedical/1144878.html,Herb_latin_name|Properties|Meridians|Function,,"{""Herb_latin_name"": ""MORINDAE OFFICINALIS RADIX"", ""Properties"": ""甘、辛，微温"", ""Meridians"": ""归肾、肝经"", ""Function"": ""补肾阳，强筋骨，祛风湿""}"
HERB000144,霸王鞭,,https://www.dayi.org.cn/cmedical/1124361.html,,Toxicity|Properties,"{""Toxicity"": ""有毒"", ""Properties"": ""味涩，性寒""}"
HERB000143,菝葜,https://ydz.chp.org.cn/#/item?bookId=1&entryId=487,https://www.dayi.org.cn/cmedical/300090.html,Herb_latin_name|UsePart|Properties|Meridians|Function,Toxicity,"{""Herb_latin_name"": ""SMILACIS CHINAE RHIZOMA"", ""UsePart"": ""根茎"", ""Properties"": ""甘、微苦、涩，平"", ""Meridians"": ""归肝、肾经"", ""Function"": ""利湿去浊，祛风除痹，解毒散瘀"", ""Toxicity"": ""无毒""}"
HERB000157,八仙花,,https://www.dayi.org.cn/cmedical/1113741.html,,Toxicity|Properties|Meridians,"{""Toxicity"": ""有小毒"", ""Properties"": ""味苦、微辛，性寒"", ""Meridians"": ""归肝、肺经""}"
HERB000182,白附子,https://ydz.chp.org.cn/#/item?bookId=1&entryId=156,,UsePart,,"{""UsePart"": ""块茎""}"
HERB000160,白背叶,,https://www.dayi.org.cn/cmedical/300092.html,,Herb_latin_name|UsePart|Function|Indication|Properties|Meridians,"{""Herb_latin_name"": ""Folium Malloti Apeltae"", ""UsePart"": ""叶"", ""Function"": ""清热，解毒，祛湿，止血。"", ""Indication"": ""蜂窝组织炎，化脓性中耳炎，鹅口疮，湿疹，跌打损伤，外伤出血。"", ""Properties"": ""味苦，性平"", ""Meridians"": ""归肝、脾经""}"
HERB000159,白八角莲,,https://www.dayi.org.cn/cmedical/300091.html,,Properties,"{""Properties"": ""味甘、苦，性平""}"
HERB000156,八仙草,,https://www.dayi.org.cn/cmedical/1113743.html,,Properties,"{""Properties"": ""味辛、微苦，性微寒""}"
HERB000179,白饭树,,https://www.dayi.org.cn/cmedical/300109.html,,UsePart|Function|Indication|Properties,"{""UsePart"": ""全株"", ""Function"": ""清热解毒，消肿止痛，止痒止血。"", ""Indication"": ""风湿痹痛，湿疹瘙痒。外用于湿疹，脓疱疮，过敏性皮炎，疮疖，烧、烫伤。"", ""Properties"": ""味苦、微涩，性凉""}"
HERB000166,白刺,,https://www.dayi.org.cn/cmedical/306220.html,,Properties,"{""Properties"": ""味甘、酸，性温""}"
HERB000161,白扁豆,https://ydz.chp.org.cn/#/item?bookId=1&entryId=162,https://www.dayi.org.cn/cmedical/1155616.html,,UsePart,"{""UsePart"": ""种子""}"
HERB000177,白矾,https://ydz.chp.org.cn/#/item?bookId=1&entryId=158,https://www.dayi.org.cn/cmedical/300107.html,Properties|Meridians,UsePart,"{""Properties"": ""酸、涩，寒"", ""Meridians"": ""归肺、脾、肝、大肠经"", ""UsePart"": ""明矾石经加工提炼制成的结晶""}"
HERB000168,白刺花,,https://www.dayi.org.cn/cmedical/300098.html,,Properties|Meridians,"{""Properties"": ""根、果、花味苦，性寒，归肝、膀胱经"", ""Meridians"": ""叶味苦，性凉，归心、肾经""}"
HERB000189,白果叶,,https://www.dayi.org.cn/cmedical/1113507.html,,Toxicity,"{""Toxicity"": ""小毒""}"
HERB000193,百合花,,https://www.dayi.org.cn/cmedical/1113510.html,,UsePart|Function|Indication|Properties|Meridians,"{""UsePart"": ""花"", ""Function"": ""清热润肺、宁心安神。"", ""Indication"": ""主治咳嗽痰少或黏、眩晕、心烦、夜寐不安、天疱湿疮。"", ""Properties"": ""味甘、微苦，性微寒"", ""Meridians"": ""归肺、肝、心经""}"
HERB000216,白及,https://ydz.chp.org.cn/#/item?bookId=1&entryId=151,,Herb_latin_name|UsePart|Properties|Meridians|Function,,"{""Herb_latin_name"": ""BLETILLAE RHIZOMA"", ""UsePart"": ""块茎"", ""Properties"": ""苦、甘、涩，微寒"", ""Meridians"": ""归肺、肝、胃经"", ""Function"": ""收敛止血，消肿生肌""}"
HERB000244,白茅根,https://ydz.chp.org.cn/#/item?bookId=1&entryId=157,,Properties|Meridians,,"{""Properties"": ""甘，寒"", ""Meridians"": ""归肺、胃、膀胱经""}"
HERB000245,白茅根,https://ydz.chp.org.cn/#/item?bookId=1&entryId=157,,UsePart|Properties|Meridians|Function|Indication,,"{""UsePart"": ""根茎"", ""Properties"": ""甘，寒"", ""Meridians"": ""归肺、胃、膀胱经"", ""Function"": ""凉血止血，清热利尿"", ""Indication"": ""用于血热吐血，衄血，尿血，热病烦渴，湿热黄疸，水肿尿少，热淋涩痛。""}"
HERB000243,白茅根,https://ydz.chp.org.cn/#/item?bookId=1&entryId=157,,Herb_latin_name|UsePart|Properties|Meridians|Function|Indication,,"{""Herb_latin_name"": ""IMPERATAE RHIZOMA"", ""UsePart"": ""根茎"", ""Properties"": ""甘，寒"", ""Meridians"": ""归肺、胃、膀胱经"", ""Function"": ""凉血止血，清热利尿"", ""Indication"": ""用于血热吐血，衄血，尿血，热病烦渴，湿热黄疸，水肿尿少，热淋涩痛。""}"
HERB000242,白茅根,https://ydz.chp.org.cn/#/item?bookId=1&entryId=157,,UsePart,,"{""UsePart"": ""根茎""}"
HERB000259,白屈菜,https://ydz.chp.org.cn/#/item?bookId=1&entryId=160,,Herb_latin_name|Properties|Meridians|Function,,"{""Herb_latin_name"": ""CHELIDONII HERBA"", ""Properties"": ""苦，凉；有毒"", ""Meridians"": ""归肺、胃经"", ""Function"": ""解痉止痛，止咳平喘""}"
HERB000257,白前,https://ydz.chp.org.cn/#/item?bookId=1&entryId=161,,UsePart,,"{""UsePart"": ""根茎""}"
HERB000286,白鲜皮,https://ydz.chp.org.cn/#/item?bookId=1&entryId=164,https://www.dayi.org.cn/cmedical/300133.html,Herb_latin_name|UsePart|Properties|Meridians|Function,,"{""Herb_latin_name"": ""DICTAMNI CORTEX"", ""UsePart"": ""根皮"", ""Properties"": ""苦，寒"", ""Meridians"": ""归脾、胃、膀胱经"", ""Function"": ""清热燥湿，祛风解毒""}"
HERB000273,柏树叶,,https://www.dayi.org.cn/cmedical/1113629.html,,Properties,"{""Properties"": ""味苦、涩，性平""}"
HERB000278,白苏子,,https://www.dayi.org.cn/cmedical/1113637.html,,Toxicity|Properties|Meridians,"{""Toxicity"": ""无毒"", ""Properties"": ""味辛，性温，"", ""Meridians"": ""归肺、胃、大肠经""}"
HERB000309,白术,,https://www.dayi.org.cn/cmedical/1113535.html,,Toxicity,"{""Toxicity"": ""无毒""}"
HERB000282,白头翁花,,https://www.dayi.org.cn/cmedical/1113643.html,,UsePart|Function|Indication|Properties|Meridians,"{""UsePart"": ""花"", ""Function"": ""白头翁花具有清热解毒、杀虫的功效。"", ""Indication"": ""白头翁花主要用于治疗疟疾寒热、头疮、白秃疮等病症。"", ""Properties"": ""味苦，性微寒，"", ""Meridians"": ""归肝、脾经""}"
HERB000314,半边苏,,https://www.dayi.org.cn/cmedical/1113686.html,,Properties,"{""Properties"": ""味辛、微苦，性温""}"
HERB000305,白芷,https://ydz.chp.org.cn/#/item?bookId=1&entryId=155,https://www.dayi.org.cn/cmedical/300135.html,Meridians,,"{""Meridians"": ""归胃、大肠、肺经""}"
HERB000312,半边莲,https://ydz.chp.org.cn/#/item?bookId=1&entryId=177,https://www.dayi.org.cn/cmedical/300140.html,Properties|Meridians,Toxicity,"{""Properties"": ""辛，平"", ""Meridians"": ""归心、小肠、肺经"", ""Toxicity"": ""有小毒""}"
HERB000325,斑蝥,https://ydz.chp.org.cn/#/item?bookId=1&entryId=525,,Herb_latin_name|Properties|Meridians|Function,,"{""Herb_latin_name"": ""MYLABRIS"", ""Properties"": ""辛，热；有大毒"", ""Meridians"": ""归肝、胃、肾经"", ""Function"": ""破血逐瘀，散结消癥，攻毒蚀疮""}"
HERB000298,白叶藤,,https://www.dayi.org.cn/cmedical/1115698.html,,Toxicity|Properties|Meridians,"{""Toxicity"": ""小毒"", ""Properties"": ""味甘，性凉"", ""Meridians"": ""归肺、肝、胃经""}"
HERB000319,斑鸠,,https://www.dayi.org.cn/cmedical/1117933.html,,Properties|Meridians,"{""Properties"": ""味甘，性平"", ""Meridians"": ""归肺、肾经""}"
HERB000323,板蓝根,,https://www.dayi.org.cn/cmedical/300139.html,,Toxicity,"{""Toxicity"": ""无毒""}"
HERB000346,报春花,,https://www.dayi.org.cn/cmedical/1113725.html,,Properties,"{""Properties"": ""味辛、微甘，性凉""}"
HERB000365,飞燕草,,https://www.dayi.org.cn/cmedical/300850.html,,Toxicity|Function|Indication|Properties|Meridians,"{""Toxicity"": ""有毒"", ""Function"": ""种子有催吐、泻下作用。"", ""Indication"": ""种子：外用杀虫，治疥疮、头虱。根：外用治跌打损伤。"", ""Properties"": ""味辛、苦，性温，"", ""Meridians"": ""归肺、心、胃经""}"
HERB000349,宝盖草,,https://www.dayi.org.cn/cmedical/1113729.html,,Properties,"{""Properties"": ""味辛、苦，性微温""}"
HERB000373,北豆根,https://ydz.chp.org.cn/#/item?bookId=1&entryId=145,https://www.dayi.org.cn/cmedical/300147.html,UsePart|Properties|Meridians,Toxicity,"{""UsePart"": ""根茎"", ""Properties"": ""苦，寒；有小毒"", ""Meridians"": ""归肺、胃、大肠经"", ""Toxicity"": ""有小毒""}"
HERB000387,北刘寄奴,https://ydz.chp.org.cn/#/item?bookId=1&entryId=144,https://www.dayi.org.cn/cmedical/300148.html,Herb_latin_name|UsePart|Properties|Meridians|Function|Indication,,"{""Herb_latin_name"": ""SIPHONOSTEGIAE HERBA"", ""UsePart"": ""全草"", ""Properties"": ""苦，寒"", ""Meridians"": ""归脾、胃、肝、胆经"", ""Function"": ""活血祛瘀，通经止痛，凉血，止血，清热利湿"", ""Indication"": ""用于跌打损伤，外伤出血，瘀血经闭，月经不调，产后瘀痛，癥瘕积聚，血痢，血淋，湿热黄疸，水肿腹胀，白带过多。""}"
HERB000403,北沙参,,https://www.dayi.org.cn/cmedical/1113569.html,,Toxicity,"{""Toxicity"": ""无毒""}"
HERB000415,荜茇,https://ydz.chp.org.cn/#/item?bookId=1&entryId=366,https://www.dayi.org.cn/cmedical/300149.html,Herb_latin_name|Properties|Meridians|Function,UsePart,"{""Herb_latin_name"": ""PIPERIS LONGI FRUCTUS"", ""Properties"": ""辛，热"", ""Meridians"": ""归胃、大肠经"", ""Function"": ""温中散寒，下气止痛"", ""UsePart"": ""近成熟或成熟果穗""}"
HERB000431,蓖麻油,,https://www.dayi.org.cn/cmedical/1113787.html,,Toxicity|Properties|Meridians,"{""Toxicity"": ""有毒"", ""Properties"": ""味甘、辛，性平"", ""Meridians"": ""归大肠经""}"
HERB000418,荜澄茄,https://ydz.chp.org.cn/#/item?bookId=1&entryId=367,https://www.dayi.org.cn/cmedical/300150.html,Herb_latin_name|UsePart|Properties|Meridians|Function,,"{""Herb_latin_name"": ""LITSEAE FRUCTUS"", ""UsePart"": ""成熟果实"", ""Properties"": ""辛，温"", ""Meridians"": ""归脾、胃、肾、膀胱经"", ""Function"": ""温中散寒，行气止痛""}"
HERB000416,荜茇根,,https://www.dayi.org.cn/cmedical/1113795.html,,Toxicity|UsePart|Function|Indication|Properties|Meridians,"{""Toxicity"": ""无毒"", ""UsePart"": ""根"", ""Function"": ""温中行气，降逆消食，散寒止痛，截疟。"", ""Indication"": ""中寒脘腹胀满，呕逆，食积不化，疝肿，妇女宫寒不孕，疟疾。"", ""Properties"": ""味辛，性温"", ""Meridians"": ""归脾、胃、肝经""}"
HERB000434,蓖麻叶,,https://www.dayi.org.cn/cmedical/1113783.html,,Toxicity|UsePart|Function|Indication|Properties,"{""Toxicity"": ""小毒"", ""UsePart"": ""叶"", ""Function"": ""祛风除湿，拔毒消肿。"", ""Indication"": ""脚气，风湿痹痛，肌肤麻痹，痈疮肿毒，疥癣瘙痒，子宫下垂，脱肛，咳嗽痰喘。"", ""Properties"": ""味苦、辛，性平""}"
HERB000430,蓖麻叶,,https://www.dayi.org.cn/cmedical/1113783.html,,Toxicity|Properties,"{""Toxicity"": ""小毒"", ""Properties"": ""味苦、辛，性平""}"
HERB000457,蝙蝠葛根,,https://www.dayi.org.cn/cmedical/1113757.html,,Toxicity,"{""Toxicity"": ""无毒""}"
HERB000456,蝙蝠葛,,https://www.dayi.org.cn/cmedical/1113755.html,,Properties|Meridians,"{""Properties"": ""味苦，性寒"", ""Meridians"": ""归肝、肺、大肠经""}"
HERB000483,荜澄茄,https://ydz.chp.org.cn/#/item?bookId=1&entryId=367,https://www.dayi.org.cn/cmedical/300150.html,Herb_latin_name|UsePart|Properties|Meridians|Function|Indication,,"{""Herb_latin_name"": ""LITSEAE FRUCTUS"", ""UsePart"": ""成熟果实"", ""Properties"": ""辛，温"", ""Meridians"": ""归脾、胃、肾、膀胱经"", ""Function"": ""温中散寒，行气止痛"", ""Indication"": ""用于胃寒呕逆，脘腹冷痛，寒疝腹痛，寒湿郁滞，小便浑浊。""}"
HERB000553,布渣叶,https://ydz.chp.org.cn/#/item?bookId=1&entryId=139,,Herb_latin_name|UsePart|Properties|Meridians|Function|Indication,,"{""Herb_latin_name"": ""MICROCTIS FOLIUM"", ""UsePart"": ""叶"", ""Properties"": ""微酸，凉"", ""Meridians"": ""归脾、胃经"", ""Function"": ""消食化滞，清热利湿"", ""Indication"": ""用于饮食积滞，感冒发热，湿热黄疸。""}"
HERB000580,苍耳子,https://ydz.chp.org.cn/#/item?bookId=1&entryId=251,,UsePart,,"{""UsePart"": ""果实""}"
HERB000571,蝉蜕,https://ydz.chp.org.cn/#/item?bookId=1&entryId=587,,Indication,,"{""Indication"": ""用于风热感冒，咽痛音哑，麻疹不透，风疹瘙痒，目赤翳障，惊风抽搐，破伤风。""}"
HERB000604,草乌,https://ydz.chp.org.cn/#/item?bookId=1&entryId=368,,UsePart,,"{""UsePart"": ""块根""}"
HERB000594,草果,https://ydz.chp.org.cn/#/item?bookId=1&entryId=372,,UsePart,,"{""UsePart"": ""成熟果实""}"
HERB000613,海风藤,https://ydz.chp.org.cn/#/item?bookId=1&entryId=462,,Herb_latin_name|UsePart|Properties|Meridians|Function|Indication,,"{""Herb_latin_name"": ""PIPERIS KADSURAE CAULIS"", ""UsePart"": ""藤茎"", ""Properties"": ""辛、苦，微温"", ""Meridians"": ""归肝经"", ""Function"": ""祛风湿，通经络，止痹痛"", ""Indication"": ""用于风寒湿痹，肢节疼痛，筋脉拘挛，屈伸不利。""}"
HERB000607,草乌叶,https://ydz.chp.org.cn/#/item?bookId=1&entryId=370,,UsePart|Properties,,"{""UsePart"": ""叶"", ""Properties"": ""辛、涩，平；有小毒""}"
HERB000689,马钱子,https://ydz.chp.org.cn/#/item?bookId=1&entryId=72,,Properties|Meridians|Function|Indication,,"{""Properties"": ""苦，温；有大毒"", ""Meridians"": ""归肝、脾经"", ""Function"": ""通络止痛，散结消肿"", ""Indication"": ""用于跌打损伤，骨折肿痛，风湿顽痹，麻木瘫痪，痈疽疮毒，咽喉肿痛。""}"
HERB000709,巴豆,https://ydz.chp.org.cn/#/item?bookId=1&entryId=116,,UsePart|Properties|Meridians|Function|Indication,,"{""UsePart"": ""成熟果实"", ""Properties"": ""辛，热；有大毒"", ""Meridians"": ""归胃、大肠经"", ""Function"": ""外用蚀疮"", ""Indication"": ""用于恶疮疥癣，疣痣。""}"
HERB000742,当归,https://ydz.chp.org.cn/#/item?bookId=1&entryId=204,https://www.dayi.org.cn/cmedical/300362.html,Herb_latin_name|UsePart|Properties|Meridians|Function|Indication,Toxicity|Therapeutic_cn_class,"{""Herb_latin_name"": ""ANGELICAE SINENSIS RADIX"", ""UsePart"": ""根"", ""Properties"": ""甘、辛，温"", ""Meridians"": ""归肝、心、脾经"", ""Function"": ""补血活血，调经止痛，润肠通便"", ""Indication"": ""用于血虚萎黄，眩晕心悸，月经不调，经闭痛经，虚寒腹痛，风湿痹痛，跌扑损伤，痈疽疮疡，肠燥便秘。酒当归活血通经。用于经闭痛经，风湿痹痛，跌扑损伤。"", ""Toxicity"": ""无毒"", ""Therapeutic_cn_class"": ""补血药""}"
HERB000767,车前草,https://ydz.chp.org.cn/#/item?bookId=1&entryId=100,,UsePart,,"{""UsePart"": ""全草""}"
HERB000800,赤芍,https://ydz.chp.org.cn/#/item?bookId=1&entryId=245,,UsePart,,"{""UsePart"": ""根""}"
HERB000818,重楼,https://ydz.chp.org.cn/#/item?bookId=1&entryId=409,,Properties|Meridians,,"{""Properties"": ""苦，微寒；有小毒"", ""Meridians"": ""归肝经""}"
HERB000822,茺蔚子,https://ydz.chp.org.cn/#/item?bookId=1&entryId=376,,UsePart,,"{""UsePart"": ""成熟果实""}"
HERB000842,楮实子,https://ydz.chp.org.cn/#/item?bookId=1&entryId=530,,Herb_latin_name|UsePart|Properties|Meridians|Function|Indication,,"{""Herb_latin_name"": ""BROUSSONETIAE FRUCTUS"", ""UsePart"": ""成熟果实"", ""Properties"": ""甘，寒"", ""Meridians"": ""归肝、肾经"", ""Function"": ""补肾清肝，明目，利尿"", ""Indication"": ""用于肝肾不足，腰膝酸软，虚劳骨蒸，头晕目昏，目生翳膜，水肿胀满。""}"
HERB000871,川木香,https://ydz.chp.org.cn/#/item?bookId=1&entryId=50,,Properties|Meridians,,"{""Properties"": ""辛、苦，温"", ""Meridians"": ""归脾、胃、大肠、胆经""}"
HERB000870,川木通,https://ydz.chp.org.cn/#/item?bookId=1&entryId=51,,UsePart|Properties|Meridians,,"{""UsePart"": ""藤茎"", ""Properties"": ""苦，寒"", ""Meridians"": ""归心、小肠、膀胱经""}"
HERB000879,川射干,https://ydz.chp.org.cn/#/item?bookId=1&entryId=57,,Herb_latin_name|UsePart|Properties|Meridians|Function|Indication,,"{""Herb_latin_name"": ""IRIDIS TECTORI RHIZOMA"", ""UsePart"": ""根茎"", ""Properties"": ""苦，寒"", ""Meridians"": ""归肺经"", ""Function"": ""清热解毒，祛痰，利咽"", ""Indication"": ""用于热毒痰火郁结，咽喉肿痛，痰涎壅盛，咳嗽气喘。""}"
HERB000877,穿山龙,https://ydz.chp.org.cn/#/item?bookId=1&entryId=422,,UsePart,,"{""UsePart"": ""根茎""}"
HERB000892,垂盆草,https://ydz.chp.org.cn/#/item?bookId=1&entryId=330,,UsePart,,"{""UsePart"": ""全草""}"
HERB000903,椿皮,https://ydz.chp.org.cn/#/item?bookId=1&entryId=562,,UsePart,,"{""UsePart"": ""根皮""}"
HERB000963,龙胆,https://ydz.chp.org.cn/#/item?bookId=1&entryId=140,,UsePart|Properties|Meridians|Function|Indication,,"{""UsePart"": ""根"", ""Properties"": ""苦，寒"", ""Meridians"": ""归肝、胆经"", ""Function"": ""清热燥湿，泻肝胆火"", ""Indication"": ""用于湿热黄疸，阴肿阴痒，带下，湿疹瘙痒，肝火目赤，耳鸣耳聋，胁痛口苦，强中，惊风抽搐。""}"
HERB001034,大腹皮,https://ydz.chp.org.cn/#/item?bookId=1&entryId=35,,Herb_latin_name|UsePart|Properties|Meridians|Function,,"{""Herb_latin_name"": ""ARECAE PERICARPIUM"", ""UsePart"": ""果实"", ""Properties"": ""辛，微温"", ""Meridians"": ""归脾、胃、大肠、小肠经"", ""Function"": ""行气宽中，行水消肿""}"
HERB001074,大蓟,https://ydz.chp.org.cn/#/item?bookId=1&entryId=33,,UsePart|Indication,,"{""UsePart"": ""地上部分"", ""Indication"": ""用于衄血，吐血，尿血，便血，崩漏，外伤出血，痈肿疮毒。""}"
HERB001077,大蓟,https://ydz.chp.org.cn/#/item?bookId=1&entryId=33,,Herb_latin_name|UsePart|Properties|Meridians|Function|Indication,,"{""Herb_latin_name"": ""CIRSII JAPONICI HERBA"", ""UsePart"": ""地上部分"", ""Properties"": ""甘、苦，凉"", ""Meridians"": ""归心、肝经"", ""Function"": ""凉血止血，散瘀解毒消痈"", ""Indication"": ""用于衄血，吐血，尿血，便血，崩漏，外伤出血，痈肿疮毒。""}"
HERB001078,大蓟,https://ydz.chp.org.cn/#/item?bookId=1&entryId=33,,Herb_latin_name|UsePart|Properties|Meridians|Function|Indication,,"{""Herb_latin_name"": ""CIRSII JAPONICI HERBA"", ""UsePart"": ""地上部分"", ""Properties"": ""甘、苦，凉"", ""Meridians"": ""归心、肝经"", ""Function"": ""凉血止血，散瘀解毒消痈"", ""Indication"": ""用于衄血，吐血，尿血，便血，崩漏，外伤出血，痈肿疮毒。""}"
HERB001079,大蓟,https://ydz.chp.org.cn/#/item?bookId=1&entryId=33,,Properties|Meridians,,"{""Properties"": ""甘、苦，凉"", ""Meridians"": ""归心、肝经""}"
HERB001080,大蓟,https://ydz.chp.org.cn/#/item?bookId=1&entryId=33,,Properties|Meridians,,"{""Properties"": ""甘、苦，凉"", ""Meridians"": ""归心、肝经""}"
HERB001158,大叶紫珠,https://ydz.chp.org.cn/#/item?bookId=1&entryId=24,,Properties|Meridians,,"{""Properties"": ""辛、苦，平"", ""Meridians"": ""归肝、肺、胃经""}"
HERB001210,当归,,https://www.dayi.org.cn/cmedical/300362.html,,Toxicity,"{""Toxicity"": ""无毒""}"
HERB001192,胆南星,https://ydz.chp.org.cn/#/item?bookId=1&entryId=412,,Meridians,,"{""Meridians"": ""归肺、肝、脾经""}"
HERB001213,当药,https://ydz.chp.org.cn/#/item?bookId=1&entryId=205,,Properties|Meridians,,"{""Properties"": ""苦，寒"", ""Meridians"": ""归肝、胃、大肠经""}"
HERB001215,刀豆,https://ydz.chp.org.cn/#/item?bookId=1&entryId=11,,Properties|Meridians,,"{""Properties"": ""甘，温"", ""Meridians"": ""归胃、肾经""}"
HERB001247,地肤子,https://ydz.chp.org.cn/#/item?bookId=1&entryId=188,,UsePart,,"{""UsePart"": ""成熟果实""}"
HERB001249,地骨皮,https://ydz.chp.org.cn/#/item?bookId=1&entryId=189,,UsePart,,"{""UsePart"": ""根皮""}"
HERB001251,地黄,https://ydz.chp.org.cn/#/item?bookId=1&entryId=190,,Herb_latin_name|UsePart|Properties|Meridians|Function|Indication,,"{""Herb_latin_name"": ""REHMANNIAE RADIX"", ""UsePart"": ""块根"", ""Properties"": ""鲜地黄 甘、苦，寒"", ""Meridians"": ""归心、肝、肾经"", ""Function"": ""鲜地黄 清热生津，凉血，止血"", ""Indication"": ""用于热病伤阴，舌绛烦渴，温毒发斑，吐血，衄血，咽喉肿痛。 生地黄 清热凉血，养阴生津。用于热入营血，温毒发斑，吐血衄血，热病伤阴，舌绛烦渴，津伤便秘，阴虚发热，骨蒸劳热，内热消渴。""}"
HERB001360,冬葵果,https://ydz.chp.org.cn/#/item?bookId=1&entryId=174,,UsePart,,"{""UsePart"": ""成熟果实""}"
HERB001378,豆蔻,https://ydz.chp.org.cn/#/item?bookId=1&entryId=261,,UsePart|Properties|Meridians,,"{""UsePart"": ""成熟果实"", ""Properties"": ""辛，温"", ""Meridians"": ""归肺、脾、胃经""}"
HERB001407,独一味,https://ydz.chp.org.cn/#/item?bookId=1&entryId=414,,Meridians,,"{""Meridians"": ""归肝经""}"
HERB001410,杜仲叶,https://ydz.chp.org.cn/#/item?bookId=1&entryId=258,,Herb_latin_name|Properties|Meridians|Function,,"{""Herb_latin_name"": ""EUCOMMIAE FOLIUM"", ""Properties"": ""微辛，温"", ""Meridians"": ""归肝、肾经"", ""Function"": ""补肝肾，强筋骨""}"
HERB001441,煅石膏,https://ydz.chp.org.cn/#/item?bookId=1&entryId=138,,Properties|Meridians,,"{""Properties"": ""甘、辛、涩，寒"", ""Meridians"": ""归肺、胃经""}"
HERB001448,断血流,https://ydz.chp.org.cn/#/item?bookId=1&entryId=516,,UsePart|Properties|Meridians,,"{""UsePart"": ""地上部分"", ""Properties"": ""微苦、涩，凉"", ""Meridians"": ""归肝经""}"
HERB001556,鹅不食草,https://ydz.chp.org.cn/#/item?bookId=1&entryId=551,,Properties|Meridians,,"{""Properties"": ""辛，温"", ""Meridians"": ""归肺经""}"
HERB001579,莪术,https://ydz.chp.org.cn/#/item?bookId=1&entryId=433,,UsePart,,"{""UsePart"": ""根茎""}"
HERB001610,翻白草,https://ydz.chp.org.cn/#/item?bookId=1&entryId=613,,Properties|Meridians,,"{""Properties"": ""甘、微苦，平"", ""Meridians"": ""归肝、胃、大肠经""}"
HERB001621,番泻叶,https://ydz.chp.org.cn/#/item?bookId=1&entryId=552,,Meridians,,"{""Meridians"": ""归大肠经""}"
HERB001655,飞燕草,,https://www.dayi.org.cn/cmedical/300850.html,,Toxicity|Properties|Meridians,"{""Toxicity"": ""有毒"", ""Properties"": ""味辛、苦，性温，"", ""Meridians"": ""归肺、心、胃经""}"
HERB001679,粉萆薢,https://ydz.chp.org.cn/#/item?bookId=1&entryId=455,,Herb_latin_name|UsePart|Properties|Meridians|Function,,"{""Herb_latin_name"": ""DIOSCOREAE HYPOGLAUCAE RHIZOMA"", ""UsePart"": ""根茎"", ""Properties"": ""苦，平"", ""Meridians"": ""归肾、胃经"", ""Function"": ""利湿去浊，祛风除痹""}"
